counter,latitude,longitude,idx
50,3997526,11635016,7336
33,3979142,11639265,7337
22,3992130,11635084,7338
24,3999950,11645656,7339
14,3989083,11663780,7340
55,4010470,11660351,7341
39,3986875,11648401,7342
68,3993116,11630862,7343
31,3995056,11634971,7344
28,3995977,11645446,7345
48,3997140,11639588,7346
16,3995006,11639190,7347
18,3993969,11644365,7348
45,4003162,11634522,7349
68,3995064,11631097,7350
18,3985645,11629665,7351
22,3992119,11643165,7352
73,3996018,11643357,7353
27,3978193,11669863,7354
17,3987813,11646347,7355
18,4005329,11660945,7356
61,3997093,11641154,7357
49,3983018,11634232,7358
41,3989380,11625490,7359
66,3987627,11647837,7360
39,3990872,11647587,7361
35,3997572,11630009,7362
40,3994231,11636609,7363
75,3998215,11642816,7364
25,4003201,11620497,7365
82,3991420,11639674,7366
27,4007897,11658661,7367
40,3995624,11632842,7368
38,3996338,11630141,7369
42,3999587,11645614,7370
24,3990023,11655517,7371
50,3996618,11631953,7372
78,4019909,11622925,7373
44,3992211,11639381,7374
58,4031291,11663185,7375
32,3995212,11637273,7376
52,4034715,11665211,7377
21,4009145,11633087,7378
54,4031704,11662482,7379
82,3993119,11631563,7380
26,3995235,11632940,7381
39,3999530,11633393,7382
19,3996993,11631307,7383
66,3979047,11643851,7384
24,3998557,11634605,7385
68,3994717,11642768,7386
18,4006084,11658029,7387
62,4033594,11663956,7388
50,4016373,11710463,7389
48,3972205,11611308,7390
82,3998890,11635905,7391
20,3999021,11642236,7392
40,3988857,11647667,7393
10,3986471,11637304,7394
34,3993444,11634982,7395
24,4012839,11663575,7396
71,3995156,11635541,7397
54,3993940,11627935,7398
38,3976229,11632569,7399
12,4004895,11640653,7400
73,3990763,11642460,7401
50,3994097,11634536,7402
32,3999650,11638558,7403
38,3987909,11647137,7404
44,3998098,11637885,7405
49,3988855,11635027,7406
68,3994452,11636608,7407
31,4005362,11661058,7408
40,3997533,11647322,7409
19,3984080,11628983,7410
82,3991028,11633871,7411
64,3997584,11642183,7412
48,3988018,11644838,7413
40,3999653,11638542,7414
66,3987720,11628849,7415
65,3996700,11639137,7416
53,3996750,11639261,7417
18,3989763,11633686,7418
52,3997642,11630291,7419
34,4006494,11624613,7420
48,3995103,11646554,7421
45,3989588,11646704,7422
45,3987981,11636212,7423
66,3997727,11645259,7424
46,3992976,11646999,7425
55,3990355,11663822,7426
38,3993499,11645514,7427
36,3989135,11664771,7428
32,3989823,11635469,7429
56,4007929,11658252,7430
50,3998173,11646046,7431
57,3998798,11631657,7432
14,4031166,11665506,7433
48,3991628,11641141,7434
68,3995741,11644206,7435
31,3998859,11639538,7436
43,3986175,11659405,7437
67,3997914,11637296,7438
40,3996918,11640505,7439
19,3985818,11628124,7440
36,4011868,11663937,7441
82,3995930,11627798,7442
45,3997506,11631144,7443
66,3999375,11640469,7444
51,3989435,11667163,7445
81,3988204,11637794,7446
33,3992133,11637561,7447
14,3975235,11628294,7448
62,3997920,11632737,7449
66,3990920,11630394,7450
76,3989847,11636607,7451
42,3999433,11647175,7452
48,3995778,11640939,7453
75,3990855,11635331,7454
18,3984471,11634405,7455
47,3998435,11648359,7456
33,3983571,11640031,7457
22,3992223,11635145,7458
32,3983793,11649850,7459
43,3988614,11645489,7460
62,3992449,11645511,7461
34,3991877,11646346,7462
45,3996444,11637369,7463
66,4000019,11636595,7464
66,3991474,11649582,7465
63,3995009,11631101,7466
28,3996335,11638081,7467
48,3993948,11639738,7468
38,3975201,11632465,7469
34,3993679,11632854,7470
14,4026417,11662775,7471
48,4002542,11640488,7472
46,3993188,11644396,7473
55,3990768,11667031,7474
44,3987075,11665762,7475
65,4002654,11640852,7476
55,3991217,11646176,7477
39,3991265,11635420,7478
20,3992193,11643874,7479
24,3998099,11649312,7480
71,4002214,11628240,7481
30,3975540,11630739,7482
35,3992719,11629514,7483
59,3992343,11632826,7484
38,3991491,11650085,7485
36,3986760,11654790,7486
65,3993987,11644031,7487
28,4051628,11598344,7488
78,4021136,11623437,7489
44,3987112,11638960,7490
42,3992243,11635989,7491
62,4031336,11662494,7492
40,3997564,11641250,7493
38,3991362,11648975,7494
30,3986911,11643016,7495
12,4006885,11622619,7496
20,3998819,11638091,7497
66,3985730,11643600,7498
53,3986370,11636908,7499
18,3999625,11641823,7500
66,3987481,11649007,7501
42,3985235,11669408,7502
60,3990889,11628230,7503
46,3991494,11647200,7504
29,3988672,11637867,7505
59,4000868,11636866,7506
52,3996011,11645104,7507
43,3992032,11652240,7508
46,3988335,11643212,7509
55,3985662,11669571,7510
66,4000891,11646109,7511
42,3987173,11667822,7512
82,4007832,11658698,7513
28,4007857,11658728,7514
16,3989001,11621210,7515
14,4002197,11663347,7516
26,3998210,11649789,7517
39,3995229,11638078,7518
33,3990874,11641183,7519
14,3972166,11632378,7520
18,3991068,11635483,7521
38,3996384,11641184,7522
40,3989994,11664794,7523
68,4021565,11624503,7524
66,4001168,11646404,7525
42,3986797,11668132,7526
61,3993216,11630391,7527
49,3986832,11636391,7528
76,3995601,11628242,7529
57,4000420,11637806,7530
24,4000988,11646101,7531
32,3990843,11646647,7532
56,3997903,11641802,7533
54,3996265,11645406,7534
20,3991578,11635367,7535
66,3984454,11636179,7536
65,3992332,11626571,7537
24,3988032,11630861,7538
32,3999332,11644167,7539
28,3992705,11641987,7540
26,3986349,11636899,7541
66,3986573,11636817,7542
42,3986083,11641488,7543
44,4032910,11722539,7544
73,3991456,11645587,7545
50,3996783,11643101,7546
82,3996823,11648384,7547
28,3988297,11664366,7548
44,3991190,11663695,7549
41,3988744,11645774,7550
18,3998610,11637726,7551
41,3997510,11634203,7552
45,3995802,11648455,7553
68,3994114,11637304,7554
32,4002703,11641163,7555
43,4000044,11651505,7556
66,4000020,11641867,7557
53,3999779,11638098,7558
52,3993367,11626542,7559
43,3989025,11638864,7560
50,3995199,11644547,7561
40,3990393,11642111,7562
48,3994242,11642606,7563
56,3994612,11632896,7564
65,3997514,11638810,7565
65,3989392,11641919,7566
61,3993955,11641749,7567
49,3984550,11633303,7568
32,3997521,11634497,7569
38,3999359,11632605,7570
20,3996932,11634700,7571
68,3989834,11635390,7572
38,3997312,11647139,7573
18,3997464,11630926,7574
50,3991462,11649179,7575
36,3992915,11646504,7576
65,4001919,11645522,7577
65,3995121,11636117,7578
29,4007833,11658699,7579
59,3994950,11646085,7580
53,3993427,11630374,7581
18,3995742,11644588,7582
32,4000474,11646113,7583
28,3981893,11641292,7584
58,3995881,11626408,7585
36,3992057,11635215,7586
44,3990237,11667831,7587
41,3992233,11644879,7588
66,3987404,11649262,7589
28,4045994,11597159,7590
50,3998188,11646730,7591
57,3993131,11626913,7592
14,4001268,11626550,7593
70,3996590,11632358,7594
48,3994722,11645131,7595
40,3994766,11645587,7596
32,3995307,11646444,7597
81,3994097,11634995,7598
52,3989466,11619990,7599
31,3988668,11652124,7600
38,3993402,11668652,7601
42,4005082,11632448,7602
65,3989130,11644226,7603
65,3993292,11648864,7604
28,3992254,11635924,7605
50,3998648,11629902,7606
48,3993428,11644919,7607
16,3994954,11636877,7608
46,3991366,11642058,7609
55,3990082,11668246,7610
56,3994671,11644360,7611
67,3999252,11628260,7612
61,3997007,11653044,7613
49,3991711,11639973,7614
43,3989871,11638580,7615
67,3995841,11648543,7616
52,4004819,11641558,7617
56,3996609,11634228,7618
78,4021955,11623348,7619
44,3995667,11633396,7620
49,3996612,11635606,7621
56,3996697,11636920,7622
30,4003897,11625563,7623
30,4012700,11664549,7624
53,3998238,11630745,7625
20,3986934,11638379,7626
48,3994895,11643407,7627
40,3992772,11626402,7628
22,3990169,11646712,7629
62,3998291,11640470,7630
58,3993088,11640258,7631
65,3996893,11629051,7632
52,4031669,11665417,7633
44,4014406,11710365,7634
44,3988321,11666145,7635
16,4007888,11655798,7636
44,3979686,11647613,7637
49,3999402,11632644,7638
24,4005550,11632307,7639
68,3993099,11631589,7640
20,3985237,11640793,7641
80,4029133,11662836,7642
22,3974819,11630820,7643
32,3992620,11642103,7644
53,3980419,11636021,7645
70,3989480,11634860,7646
24,4003600,11642001,7647
36,3998831,11648279,7648
18,4008960,11666954,7649
62,4033421,11663739,7650
56,3996149,11637967,7651
67,4002265,11650438,7652
52,3988343,11646151,7653
64,4000135,11640109,7654
62,3992381,11644893,7655
35,3998255,11631973,7656
18,4017491,11665851,7657
62,4032231,11665808,7658
73,3991166,11647171,7659
50,3998220,11642740,7660
16,4021873,11625594,7661
36,3998393,11642474,7662
66,3988298,11647186,7663
28,4045986,11596896,7664
56,3997548,11637418,7665
54,4000721,11646168,7666
24,3995779,11645884,7667
50,3990363,11641846,7668
52,3987785,11632063,7669
34,4002910,11628462,7670
18,3983385,11636474,7671
22,3989881,11637543,7672
30,4005030,11629234,7673
64,4031425,11662500,7674
40,3979108,11648673,7675
31,4004219,11629378,7676
40,3984672,11635887,7677
68,4021692,11624449,7678
65,3989235,11645564,7679
65,3996094,11646232,7680
44,3990335,11663211,7681
16,4022629,11662688,7682
28,3992067,11642591,7683
50,3994082,11634545,7684
21,3992682,11657423,7685
53,3992910,11644416,7686
52,4031412,11663914,7687
44,4016544,11715829,7688
78,4021205,11625226,7689
54,3990822,11641006,7690
32,3992678,11632019,7691
38,3997087,11647311,7692
76,3994681,11633618,7693
25,3992799,11643732,7694
40,3991577,11661575,7695
75,3998612,11633448,7696
18,3999285,11641353,7697
41,3988491,11638867,7698
78,4021165,11623493,7699
54,3992797,11643088,7700
19,4005304,11660915,7701
66,3986795,11647581,7702
16,3982767,11628228,7703
14,4014746,11709114,7704
25,3989587,11645589,7705
54,3999677,11646815,7706
73,3999989,11645914,7707
50,3995124,11646650,7708
58,4000739,11634605,7709
36,3989025,11646452,7710
66,3988031,11644301,7711
65,3989646,11633416,7712
58,3997988,11644941,7713
65,3993977,11629962,7714
46,3987600,11633584,7715
57,3991493,11640361,7716
52,4002214,11635082,7717
56,3994980,11633051,7718
40,3988797,11630404,7719
68,4020876,11625252,7720
46,3988792,11643378,7721
55,3989936,11664703,7722
55,3993561,11647863,7723
39,3982462,11633988,7724
10,3996423,11641187,7725
20,3988713,11626761,7726
16,3990323,11620468,7727
14,3974332,11633986,7728
44,3987751,11663625,7729
28,3989782,11667096,7730
51,3989521,11668329,7731
81,3991093,11628878,7732
29,3993001,11647453,7733
44,3972780,11633342,7734
73,3995599,11638901,7735
27,3994355,11635305,7736
65,3997514,11644475,7737
65,3989373,11641277,7738
73,3996858,11630108,7739
27,3989285,11634691,7740
45,4004412,11642735,7741
68,3990873,11647192,7742
82,3990841,11647593,7743
64,3992116,11643684,7744
45,3988183,11637754,7745
66,3996573,11647529,7746
54,4000546,11636441,7747
66,3989538,11634679,7748
17,3993335,11626823,7749
34,3997527,11648595,7750
40,4006362,11643552,7751
75,3994816,11638747,7752
42,3990236,11635713,7753
30,3990608,11620638,7754
14,4005217,11623400,7755
70,3998028,11635289,7756
50,4014658,11711241,7757
48,3974626,11612979,7758
48,3993212,11644923,7759
12,3991971,11635113,7760
17,3988823,11627498,7761
34,3992637,11643424,7762
32,4002202,11640854,7763
62,3985479,11643886,7764
54,3999419,11639968,7765
66,3990879,11636658,7766
48,3997430,11647717,7767
22,3988275,11642157,7768
27,3998798,11646892,7769
40,3995111,11646504,7770
49,3999153,11633340,7771
56,3995309,11631117,7772
20,3994897,11630331,7773
32,3993221,11644956,7774
32,3999440,11632728,7775
35,3986251,11637247,7776
22,3968634,11631183,7777
32,3999871,11647872,7778
65,3990388,11630459,7779
59,3997982,11631038,7780
52,3989614,11637815,7781
64,3994189,11641692,7782
66,3984154,11635893,7783
40,3983933,11623114,7784
44,3999304,11637756,7785
49,3989096,11633571,7786
25,3999587,11647657,7787
64,4031534,11665379,7788
53,3998043,11629423,7789
70,3995865,11633916,7790
40,3990734,11646347,7791
54,4000032,11637452,7792
54,4031510,11663103,7793
82,3994426,11634995,7794
58,4032143,11662279,7795
32,4000804,11637482,7796
22,3996227,11630463,7797
70,3997100,11644081,7798
65,3992184,11634263,7799
24,3983362,11644125,7800
20,3991986,11646346,7801
32,3998056,11635991,7802
10,3995785,11637281,7803
59,3991206,11628910,7804
50,4000471,11625681,7805
57,4004218,11640712,7806
53,3996716,11629721,7807
20,4008560,11640729,7808
16,4021462,11623416,7809
36,3993868,11637310,7810
39,3998222,11647774,7811
54,3988962,11634705,7812
29,3986048,11656758,7813
59,3993237,11642481,7814
66,3980295,11641106,7815
50,3994318,11629849,7816
76,3987936,11638462,7817
25,3989314,11622374,7818
14,4002142,11646462,7819
20,4008854,11652939,7820
66,4001689,11646113,7821
53,3997377,11633182,7822
48,3994728,11645344,7823
16,3991124,11637154,7824
26,3998392,11631074,7825
20,4009715,11670579,7826
32,4000856,11636836,7827
35,3985123,11638062,7828
17,4016833,11631738,7829
14,4001357,11640204,7830
38,3988957,11664050,7831
36,3987144,11645493,7832
48,3990982,11647283,7833
75,3996564,11641173,7834
44,3995469,11670923,7835
54,3985166,11640272,7836
40,3994762,11630341,7837
19,3982083,11640133,7838
66,3994839,11641848,7839
42,3989991,11665024,7840
28,3987775,11644029,7841
50,3993113,11627688,7842
66,4003185,11641138,7843
42,3988216,11666094,7844
38,3993230,11644935,7845
36,3989675,11634910,7846
82,3994427,11635716,7847
20,3997111,11644125,7848
55,4004629,11625377,7849
39,3984449,11641506,7850
38,3993218,11641063,7851
55,3990421,11663103,7852
32,3987516,11645541,7853
36,3995662,11635154,7854
61,3996277,11651953,7855
49,3984874,11628600,7856
32,3994378,11645713,7857
81,3995208,11634143,7858
48,3990160,11646662,7859
75,3999208,11634590,7860
73,3995562,11628513,7861
27,3986239,11638093,7862
48,3998484,11641787,7863
45,3989640,11645404,7864
52,3996322,11629597,7865
34,4002815,11630583,7866
66,3997976,11635405,7867
65,3994898,11646577,7868
34,3990843,11639696,7869
24,4021103,11666369,7870
38,3976185,11636261,7871
17,3992903,11646457,7872
76,3990961,11636905,7873
42,3997720,11647384,7874
44,4022541,11622716,7875
10,3992067,11642584,7876
65,3985030,11625773,7877
59,3998101,11637721,7878
48,3992046,11643107,7879
16,3991745,11636736,7880
40,3986061,11637201,7881
42,3999287,11637293,7882
66,3996595,11631584,7883
53,4005337,11660997,7884
54,4031583,11663985,7885
82,3998225,11635630,7886
50,3988112,11635760,7887
36,4003095,11641157,7888
34,3975534,11630759,7889
33,3970921,11605690,7890
24,4002191,11640250,7891
68,3997037,11637274,7892
18,3986393,11643265,7893
41,3998999,11648991,7894
18,3986513,11645343,7895
39,3993174,11632571,7896
53,3995755,11635513,7897
70,3990354,11642035,7898
20,3994822,11640151,7899
34,3997854,11635958,7900
20,3999954,11633710,7901
34,4004447,11633804,7902
33,3994140,11643844,7903
14,3979487,11646912,7904
25,3984517,11627636,7905
54,3988802,11643391,7906
39,3989948,11653380,7907
47,3989253,11643275,7908
43,3989723,11643234,7909
67,3997533,11638183,7910
48,3997965,11634786,7911
40,3989517,11631667,7912
22,4046183,11597152,7913
54,3986457,11637330,7914
41,3994356,11646510,7915
66,3998458,11632896,7916
58,4045170,11668946,7917
32,3985309,11669573,7918
66,3994715,11628202,7919
65,3992656,11641984,7920
44,3990811,11624680,7921
49,3986702,11635798,7922
44,3989497,11668088,7923
16,4013585,11664751,7924
49,4000218,11636264,7925
56,3997732,11636372,7926
17,4007154,11655196,7927
18,4005044,11660668,7928
27,3984507,11630323,7929
57,4004895,11658879,7930
25,3999487,11645151,7931
64,4031008,11662326,7932
18,4017834,11666064,7933
62,4035673,11643091,7934
40,3993042,11640263,7935
34,3978165,11603130,7936
34,3991642,11637131,7937
24,4010195,11662900,7938
50,4007900,11658243,7939
18,3992686,11667972,7940
32,4001779,11641302,7941
28,3991577,11634745,7942
53,3993605,11617421,7943
18,3988225,11643421,7944
20,3985683,11630490,7945
32,3993848,11635785,7946
66,3998199,11640926,7947
66,3996538,11639220,7948
52,3988621,11645545,7949
64,3993295,11644401,7950
54,4031580,11664209,7951
82,3999208,11639611,7952
50,4015236,11710971,7953
48,3971354,11610242,7954
40,3993525,11629793,7955
68,4021185,11623412,7956
29,3993753,11642546,7957
44,3973975,11633335,7958
48,3992744,11645654,7959
59,3991844,11644399,7960
27,4005247,11660696,7961
40,3997570,11629986,7962
44,3988520,11666451,7963
28,3990199,11671136,7964
40,3996662,11637897,7965
75,3992252,11629857,7966
71,3998448,11633451,7967
30,3972751,11633687,7968
58,3991118,11644417,7969
20,3981153,11635920,7970
73,3992310,11643205,7971
50,3989551,11631299,7972
48,3990863,11656111,7973
56,3990414,11635625,7974
58,3989769,11634623,7975
49,3997096,11634834,7976
48,3995289,11635540,7977
40,3990841,11647634,7978
24,3988809,11638038,7979
21,3996387,11642968,7980
34,3990644,11627501,7981
38,3966971,11631389,7982
73,3994605,11641040,7983
50,3997082,11635929,7984
46,3986882,11649426,7985
55,3988686,11666700,7986
19,3998236,11632113,7987
16,3990700,11642582,7988
58,3993229,11647387,7989
49,3995831,11643138,7990
58,3989484,11645546,7991
22,3979194,11640544,7992
24,3996902,11644887,7993
68,3989219,11646318,7994
44,3995542,11644999,7995
49,3986354,11636900,7996
38,3989947,11640523,7997
42,4002852,11634198,7998
32,3998858,11639890,7999
38,3989105,11631563,8000
61,3991857,11657426,8001
49,3986240,11642451,8002
18,3989209,11632027,8003
38,3996413,11654120,8004
25,3996845,11642792,8005
64,4028645,11664719,8006
58,3984681,11631367,8007
20,3989076,11649105,8008
54,4031624,11665040,8009
82,3995767,11641925,8010
41,3986273,11637231,8011
66,3995953,11633871,8012
39,3990455,11658067,8013
47,3995593,11634895,8014
16,3992123,11637195,8015
18,3996164,11641193,8016
24,3998205,11641443,8017
32,3989135,11643436,8018
29,3993650,11646873,8019
44,3974893,11632089,8020
25,3993223,11643039,8021
64,4031566,11664067,8022
24,4004740,11632422,8023
68,3991810,11642022,8024
68,3991344,11634702,8025
50,3995158,11626919,8026
40,3988959,11634688,8027
80,4031480,11665496,8028
30,4002669,11632754,8029
22,4030747,11662352,8030
40,3996779,11634853,8031
38,3994783,11646647,8032
42,3986105,11637788,8033
44,4014422,11710347,8034
61,3995471,11631114,8035
49,3991867,11645969,8036
52,3990347,11642162,8037
49,3998541,11642129,8038
40,3992984,11645522,8039
34,4008598,11630353,8040
43,3987299,11646161,8041
67,3997500,11649694,8042
30,3990689,11638570,8043
70,3998842,11635900,8044
22,3993287,11642916,8045
70,3993749,11631686,8046
50,4020609,11719714,8047
48,3972197,11611713,8048
78,4021198,11624253,8049
44,3990655,11632921,8050
41,3989600,11625397,8051
66,3986250,11648117,8052
34,3994989,11630615,8053
38,3976692,11632140,8054
50,4005783,11655625,8055
57,3992710,11642960,8056
46,3987767,11638105,8057
55,3989496,11668026,8058
44,3991445,11668596,8059
41,3996797,11642723,8060
18,3989548,11620070,8061
59,3990275,11641734,8062
32,3978666,11651121,8063
68,4021187,11624603,8064
71,3996616,11635247,8065
54,3998664,11642471,8066
32,3987406,11648331,8067
36,4005536,11618042,8068
24,4003686,11652584,8069
36,4011676,11667509,8070
50,4017704,11707819,8071
48,3981134,11604009,8072
53,3993322,11630391,8073
18,3994324,11642720,8074
50,3997526,11633970,8075
36,3998988,11640698,8076
49,3998554,11632719,8077
56,3995309,11631117,8078
38,3993994,11643638,8079
42,3999288,11637227,8080
41,4007924,11658621,8081
66,3987930,11642817,8082
34,3991431,11637538,8083
24,4012855,11663578,8084
51,3990140,11668386,8085
81,3989584,11630504,8086
60,3991222,11645902,8087
17,3996745,11641028,8088
28,3990570,11643752,8089
50,3989591,11630114,8090
40,3998562,11640645,8091
14,3988958,11631404,8092
34,3975536,11630717,8093
40,3999627,11646276,8094
66,3989251,11649553,8095
28,4044871,11596517,8096
16,4021400,11623428,8097
36,3997529,11636222,8098
32,3997082,11643796,8099
62,3995188,11636510,8100
52,3991458,11635802,8101
31,3990921,11640683,8102
46,3987475,11648668,8103
55,3988281,11666314,8104
45,3999324,11633710,8105
68,3995397,11636532,8106
62,3991417,11648571,8107
66,3993485,11632671,8108
49,4002892,11634167,8109
32,4005253,11630424,8110
30,3990970,11643433,8111
70,3995116,11634936,8112
43,3990529,11645132,8113
67,3998745,11634747,8114
40,3987963,11641852,8115
28,3996733,11640620,8116
42,3990399,11635717,8117
30,3990626,11620822,8118
54,4035478,11663788,8119
82,3995658,11635876,8120
18,3998114,11640143,8121
38,3992761,11649584,8122
51,3989547,11664641,8123
81,3996674,11631943,8124
17,3967002,11631366,8125
28,3989771,11663519,8126
66,3995043,11627413,8127
65,3995768,11641878,8128
18,3986686,11628818,8129
22,4023996,11643595,8130
41,3993231,11643355,8131
66,3989234,11642694,8132
33,3988868,11633324,8133
14,3975036,11638715,8134
61,3994630,11642710,8135
49,3983418,11636442,8136
20,3988296,11646277,8137
24,3995376,11640197,8138
19,3998247,11631972,8139
16,3996633,11644621,8140
78,4021166,11623475,8141
44,3986104,11625476,8142
52,4004407,11640013,8143
56,3992686,11633602,8144
35,3991746,11619227,8145
59,3999115,11638086,8146
78,4021929,11623378,8147
54,3996802,11644811,8148
71,3995392,11637332,8149
54,3995125,11627855,8150
68,3996655,11644800,8151
31,3998489,11635930,8152
46,3991266,11633569,8153
19,3990188,11672361,8154
50,4000801,11647978,8155
57,3990663,11641819,8156
33,3988874,11633122,8157
14,3974812,11636161,8158
66,3998779,11645282,8159
42,3986194,11668131,8160
30,4005783,11636401,8161
66,3997028,11631935,8162
65,3995573,11644012,8163
65,3994344,11629754,8164
21,3992519,11661864,8165
53,3985048,11640808,8166
61,3994192,11630055,8167
49,3984450,11634403,8168
62,3997408,11636384,8169
66,3987750,11630229,8170
32,3997165,11644166,8171
28,3984443,11642066,8172
38,3978382,11639798,8173
17,3980572,11649285,8174
39,3994015,11643223,8175
54,3987912,11636833,8176
40,3995779,11640948,8177
34,3989900,11638972,8178
52,4035626,11663855,8179
44,4009406,11707751,8180
20,3989601,11641310,8181
32,3995875,11640187,8182
20,3998022,11631873,8183
66,3986384,11639848,8184
29,3994597,11633615,8185
59,3988040,11644301,8186
24,3989790,11655530,8187
50,3996790,11631399,8188
22,3973319,11633995,8189
32,4000168,11647257,8190
56,3994778,11639029,8191
67,3995159,11640182,8192
22,4021311,11623762,8193
62,3986377,11645167,8194
65,3990611,11626766,8195
59,3989515,11631675,8196
52,3998726,11632686,8197
55,3984465,11634773,8198
41,3993719,11627682,8199
66,3998612,11638106,8200
38,3992746,11645195,8201
36,3998816,11642418,8202
32,3981281,11652733,8203
68,4021031,11622492,8204
34,3990186,11628903,8205
38,3976138,11632547,8206
27,3994910,11634228,8207
57,3997636,11647504,8208
18,3992095,11629188,8209
38,3995745,11653919,8210
52,4031659,11665390,8211
21,3990264,11624551,8212
24,4001899,11626634,8213
68,3991882,11642011,8214
51,3990116,11668335,8215
81,3996653,11634793,8216
44,3989467,11667138,8217
28,3983669,11676524,8218
44,3999044,11646697,8219
49,3995086,11635423,8220
62,3989555,11641229,8221
34,3985551,11637750,8222
68,3993224,11635295,8223
50,3994767,11633234,8224
62,3989663,11645418,8225
66,3985828,11638064,8226
51,3990022,11667741,8227
81,3993561,11644453,8228
51,3988787,11668612,8229
81,3989704,11643225,8230
30,3972442,11612184,8231
22,3990863,11640963,8232
52,3992275,11635395,8233
64,3996315,11640118,8234
65,3991269,11634053,8235
65,3996340,11640128,8236
52,3986385,11639768,8237
56,3996411,11629405,8238
68,3995634,11632827,8239
66,3985588,11640201,8240
33,3992134,11637589,8241
14,3974733,11628481,8242
66,3992958,11630389,8243
50,3989046,11628902,8244
58,4013189,11665407,8245
36,3996719,11640323,8246
49,3996737,11640481,8247
32,4000433,11648419,8248
55,3995917,11645899,8249
39,3995383,11627013,8250
58,3993707,11651132,8251
49,3999472,11644656,8252
24,3989420,11636842,8253
21,3996387,11642968,8254
18,3973166,11631775,8255
66,3986047,11637104,8256
35,4004611,11640411,8257
59,3995236,11631781,8258
54,4031583,11663985,8259
82,3997540,11636859,8260
34,3998869,11629338,8261
38,3973545,11632615,8262
48,3989291,11627586,8263
45,3991409,11640630,8264
48,3995672,11644137,8265
75,3998733,11641863,8266
25,3996261,11652865,8267
64,4034061,11662730,8268
18,3990611,11621399,8269
59,3990129,11632315,8270
40,3984648,11642743,8271
80,4031745,11665405,8272
20,3990473,11651439,8273
24,3989605,11631746,8274
61,4000875,11645945,8275
49,3983443,11636436,8276
46,3997857,11630077,8277
32,3996492,11660423,8278
55,3995981,11644380,8279
39,3996237,11647446,8280
54,4031855,11662235,8281
82,3996831,11642989,8282
18,3991286,11635488,8283
34,4003127,11640717,8284
38,3977278,11607671,8285
80,4031589,11664220,8286
66,3983440,11636482,8287
50,3993275,11623406,8288
48,3988159,11634738,8289
56,3986255,11635846,8290
28,3998749,11640673,8291
50,3990427,11641852,8292
40,3985548,11639880,8293
34,4002665,11632985,8294
44,3988973,11665026,8295
65,3995071,11634948,8296
17,3961941,11630340,8297
22,3990821,11635350,8298
40,3993026,11640265,8299
34,3973087,11613600,8300
32,3995837,11643365,8301
28,3984463,11642410,8302
32,3972565,11646101,8303
68,4021655,11622099,8304
76,4001462,11641055,8305
25,3997703,11645998,8306
48,3990640,11631936,8307
59,3985585,11638667,8308
46,3989265,11648017,8309
19,3987359,11649441,8310
58,3999144,11633417,8311
36,3991046,11635346,8312
71,3998300,11636348,8313
30,3975853,11630680,8314
20,3999389,11639462,8315
68,3996575,11631644,8316
58,3995839,11628161,8317
20,3989160,11648446,8318
39,4003380,11644216,8319
54,3986409,11641500,8320
25,3991439,11629582,8321
30,4009083,11667455,8322
53,3996745,11639224,8323
18,3995321,11634922,8324
68,3993603,11632636,8325
31,3988840,11634770,8326
82,3996708,11639400,8327
64,3997571,11648365,8328
68,3997232,11637155,8329
31,4020823,11634799,8330
78,4020638,11621139,8331
44,3989155,11631518,8332
82,3995259,11645839,8333
64,3993010,11648078,8334
65,3989425,11626529,8335
59,3999830,11645051,8336
32,3996444,11653056,8337
19,3993568,11628818,8338
17,3989115,11663972,8339
14,4008294,11640776,8340
65,3996803,11643039,8341
65,3984704,11641533,8342
40,3978970,11631944,8343
24,3986393,11645204,8344
66,3999332,11637417,8345
63,3992115,11643539,8346
22,3978687,11632173,8347
32,3999434,11648018,8348
43,3993238,11650743,8349
49,3989512,11653545,8350
48,3997578,11647431,8351
22,3989400,11644971,8352
44,3993091,11626925,8353
49,3994990,11634926,8354
40,3990636,11636781,8355
68,4022809,11622235,8356
10,3997593,11635949,8357
20,3978547,11650983,8358
24,4003330,11653665,8359
54,3998119,11630752,8360
54,3996717,11637943,8361
66,3993214,11634343,8362
28,3988191,11636421,8363
17,3990891,11631483,8364
24,3984207,11633356,8365
54,3992701,11639232,8366
40,4002483,11643468,8367
38,3986707,11642730,8368
39,3994275,11642778,8369
54,3988204,11635660,8370
35,3990260,11621478,8371
24,3995533,11632914,8372
46,3987645,11634095,8373
57,3997341,11641848,8374
24,3989178,11646972,8375
14,3990476,11663529,8376
25,4004305,11639503,8377
54,3985597,11639398,8378
48,3991257,11642047,8379
59,3996768,11632305,8380
54,4037388,11661653,8381
82,3995656,11636030,8382
40,3998028,11635402,8383
34,3988958,11635742,8384
27,3988945,11642432,8385
40,3996757,11641174,8386
50,4014961,11711227,8387
48,3972973,11612703,8388
40,3990256,11664388,8389
49,3970829,11639003,8390
66,4004765,11628295,8391
66,3993360,11645523,8392
16,3989692,11622986,8393
37,3993126,11627525,8394
32,4001206,11626539,8395
35,3986349,11636902,8396
66,3993888,11640224,8397
53,3999923,11647256,8398
26,3992570,11647220,8399
44,3978728,11635330,8400
43,3997685,11624206,8401
67,3999935,11633762,8402
18,3978496,11631883,8403
47,3994876,11641493,8404
56,3999433,11644435,8405
54,3993481,11630414,8406
17,3988307,11645734,8407
47,3993248,11644752,8408
49,3998362,11642471,8409
56,3983912,11647068,8410
